Ref,Type,Date,accCode,accHead,Amount,Comm,traDate,action,brand,department,country
2300182,si,9/23/2023,70120001,Credit Sales,-33760,Deod Leaser and G5 Slimming Applicators to Al Samnan Clinic,2023-6-3 13-27-3,0,0,0,0
2300183,si,8/15/2023,22310341,Kaya Trading,7539,"LEASED OFFICE BLDG 13 OFFICE, HAMRIYAH FREE ZONE-SHARJAH, UNITED ARAB EMIRATES.",2023-6-3 13-27-15,0,0,0,0
2300183,si,8/15/2023,44280001,VAT Output Tax Payable,-359,"LEASED OFFICE BLDG 13 OFFICE, HAMRIYAH FREE ZONE-SHARJAH, UNITED ARAB EMIRATES.",2023-6-3 13-27-15,0,0,0,0
2300183,si,8/15/2023,70120001,Credit Sales,-7180,"LEASED OFFICE BLDG 13 OFFICE, HAMRIYAH FREE ZONE-SHARJAH, UNITED ARAB EMIRATES.",2023-6-3 13-27-15,0,0,0,0
2300184,si,9/26/2023,22310182,Spaces Spa Center,5481,SVTA Radio Hand Pice 1 to Spaces Spa Center,2023-6-3 13-27-28,0,0,0,0
2300184,si,9/26/2023,44280001,VAT Output Tax Payable,-261,SVTA Radio Hand Pice 1 to Spaces Spa Center,2023-6-3 13-27-28,0,0,0,0
2300184,si,9/26/2023,70120001,Credit Sales,-5220,SVTA Radio Hand Pice 1 to Spaces Spa Center,2023-6-3 13-27-28,0,0,0,0
2300185,si,10/17/2023,22310131,Ali Bin Ali Medical,22575,RF Fractional CO2 Laser - Handpiece to Ali Bin Ali Medical,2023-6-3 13-28-35,0,0,0,0
2300185,si,10/17/2023,44280001,VAT Output Tax Payable,-1075,RF Fractional CO2 Laser - Handpiece to Ali Bin Ali Medical,2023-6-3 13-28-35,0,0,0,0
2300185,si,10/17/2023,70120001,Credit Sales,-21500,RF Fractional CO2 Laser - Handpiece to Ali Bin Ali Medical,2023-6-3 13-28-35,0,0,0,0
2300186,si,10/6/2023,22310097,Sahar Pharmacy,59882,SVTA Radio and Hand Pice 7 & 8 Sahar Pharmacy,2023-6-3 13-28-59,0,0,0,0
2300186,si,10/6/2023,44280001,VAT Output Tax Payable,-2852,SVTA Radio and Hand Pice 7 & 8 Sahar Pharmacy,2023-6-3 13-28-59,0,0,0,0
2300186,si,10/6/2023,70120001,Credit Sales,-57030,SVTA Radio and Hand Pice 7 & 8 Sahar Pharmacy,2023-6-3 13-28-59,0,0,0,0
2300187,si,10/17/2023,22310102,Health &amp; Aesthetic Medical Center,26334,SVTA Radio and Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 13-29-8,0,0,0,0
2300187,si,10/17/2023,44280001,VAT Output Tax Payable,-1254,SVTA Radio and Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 13-29-8,0,0,0,0
2300187,si,10/17/2023,70120001,Credit Sales,-25080,SVTA Radio and Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 13-29-8,0,0,0,0
2300188,si,10/8/2023,22310269,Flora Beauty Spa,19425,Caviation Laser to Flora Beauty Spa,2023-6-3 13-29-21,0,0,0,0
2300188,si,10/8/2023,44280001,VAT Output Tax Payable,-925,Caviation Laser to Flora Beauty Spa,2023-6-3 13-29-21,0,0,0,0
2300188,si,10/8/2023,70120001,Credit Sales,-18500,Caviation Laser to Flora Beauty Spa,2023-6-3 13-29-21,0,0,0,0
2300189,si,10/9/2023,22310207,Delta Pharmacy,75600,VCA Laser & VCA Leaser Hand Piece to Delta Pharmacy,2023-6-3 13-29-33,0,0,0,0
2300189,si,10/9/2023,44280001,VAT Output Tax Payable,-3600,VCA Laser & VCA Leaser Hand Piece to Delta Pharmacy,2023-6-3 13-29-33,0,0,0,0
2300189,si,10/9/2023,70120001,Credit Sales,-72000,VCA Laser & VCA Leaser Hand Piece to Delta Pharmacy,2023-6-3 13-29-33,0,0,0,0
2300190,si,10/10/2023,22310439,NAS Medical,113190,Hydra Fresh,2023-6-3 13-29-45,0,0,0,0
2300190,si,10/10/2023,44280001,VAT Output Tax Payable,-5390,Hydra Fresh,2023-6-3 13-29-45,0,0,0,0
2300190,si,10/10/2023,70120001,Credit Sales,-107800,Hydra Fresh,2023-6-3 13-29-45,0,0,0,0
2300191,si,10/11/2023,22310252,Faith Pharmacy,6300,DeodLeaser Hand Piece to Faith Pharmacy,2023-6-3 13-29-56,0,0,0,0
2300191,si,10/11/2023,44280001,VAT Output Tax Payable,-300,DeodLeaser Hand Piece to Faith Pharmacy,2023-6-3 13-29-56,0,0,0,0
2300191,si,10/11/2023,70120001,Credit Sales,-6000,DeodLeaser Hand Piece to Faith Pharmacy,2023-6-3 13-29-56,0,0,0,0
2300192,si,10/12/2023,22310210,Al Burg Clinic,7455,SVTA Radio Hand Pice 5 & 6 to Al Burg Clinic,2023-6-3 13-30-8,0,0,0,0
2300192,si,10/12/2023,44280001,VAT Output Tax Payable,-355,SVTA Radio Hand Pice 5 & 6 to Al Burg Clinic,2023-6-3 13-30-8,0,0,0,0
2300192,si,10/12/2023,70120001,Credit Sales,-7100,SVTA Radio Hand Pice 5 & 6 to Al Burg Clinic,2023-6-3 13-30-8,0,0,0,0
2300193,si,9/27/2023,22310269,Flora Beauty Spa,62664,SVTA Radio & VCA Laser to Flora Beauty Spa,2023-6-3 13-30-22,0,0,0,0
2300193,si,9/27/2023,44280001,VAT Output Tax Payable,-2984,SVTA Radio & VCA Laser to Flora Beauty Spa,2023-6-3 13-30-22,0,0,0,0
2300193,si,9/27/2023,70120001,Credit Sales,-59680,SVTA Radio & VCA Laser to Flora Beauty Spa,2023-6-3 13-30-22,0,0,0,0
2300194,si,9/30/2023,22310280,Gulf Beauty Salon - Abu Dhabi,145740,G5 Slimming & Hiemt A to Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-30-35,0,0,0,0
2300194,si,9/30/2023,44280001,VAT Output Tax Payable,-6940,G5 Slimming & Hiemt A to Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-30-35,0,0,0,0
2300194,si,9/30/2023,70120001,Credit Sales,-138800,G5 Slimming & Hiemt A to Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-30-35,0,0,0,0
2300195,si,10/11/2023,22310093,Women's Medical Center (Dr. Ameena),8043,VTA Radio Hand Pice 4 and 5 Women's Medical Center (Dr. Ameena),2023-6-3 13-30-48,0,0,0,0
2300195,si,10/11/2023,44280001,VAT Output Tax Payable,-383,VTA Radio Hand Pice 4 and 5 Women's Medical Center (Dr. Ameena),2023-6-3 13-30-48,0,0,0,0
2300195,si,10/11/2023,70120001,Credit Sales,-7660,VTA Radio Hand Pice 4 and 5 Women's Medical Center (Dr. Ameena),2023-6-3 13-30-48,0,0,0,0
2300196,si,10/21/2023,22310029,Al Jameya Pharmacy,37275,DeodLeaser & DeodLeaser Hand Piece to Al Jameya Pharmacy,2023-6-3 13-31-2,0,0,0,0
2300196,si,10/21/2023,44280001,VAT Output Tax Payable,-1775,DeodLeaser & DeodLeaser Hand Piece to Al Jameya Pharmacy,2023-6-3 13-31-2,0,0,0,0
2300196,si,10/21/2023,70120001,Credit Sales,-35500,DeodLeaser & DeodLeaser Hand Piece to Al Jameya Pharmacy,2023-6-3 13-31-2,0,0,0,0
2300197,si,10/23/2023,22310055,Al Noor Pharmacy,101724,Portable Diode Laser Hair Removal Equipment to Al Noor Pharmacy,2023-6-3 13-31-19,0,0,0,0
2300197,si,10/23/2023,44280001,VAT Output Tax Payable,-4844,Portable Diode Laser Hair Removal Equipment to Al Noor Pharmacy,2023-6-3 13-31-19,0,0,0,0
2300197,si,10/23/2023,70120001,Credit Sales,-96880,Portable Diode Laser Hair Removal Equipment to Al Noor Pharmacy,2023-6-3 13-31-19,0,0,0,0
2300198,si,11/5/2023,22310029,Al Jameya Pharmacy,61950,Jumia and Konmision to Al Jameya Pharmacy,2023-6-3 13-31-38,0,0,0,0
2300198,si,11/5/2023,44280001,VAT Output Tax Payable,-2950,Jumia and Konmision to Al Jameya Pharmacy,2023-6-3 13-31-38,0,0,0,0
2300198,si,11/5/2023,70120001,Credit Sales,-59000,Jumia and Konmision to Al Jameya Pharmacy,2023-6-3 13-31-38,0,0,0,0
2300199,si,8/19/2023,22310298,HANI Pharmacy Abu Dhabi,39900,Hamdah Street Near Standard Chartered Bank Abu Dhabi,2023-6-3 13-31-52,0,0,0,0
2300199,si,8/19/2023,44280001,VAT Output Tax Payable,-1900,Hamdah Street Near Standard Chartered Bank Abu Dhabi,2023-6-3 13-31-52,0,0,0,0
2300199,si,8/19/2023,70120001,Credit Sales,-38000,Hamdah Street Near Standard Chartered Bank Abu Dhabi,2023-6-3 13-31-52,0,0,0,0
2300200,si,8/20/2023,22310359,Life Pharmacy LLC,75600,Mall of Emirates bridge turn left towards Lulu Hypermarket  left side,2023-6-3 13-32-6,0,0,0,0
2300200,si,8/20/2023,44280001,VAT Output Tax Payable,-3600,Mall of Emirates bridge turn left towards Lulu Hypermarket  left side,2023-6-3 13-32-6,0,0,0,0
2300200,si,8/20/2023,70120001,Credit Sales,-72000,Mall of Emirates bridge turn left towards Lulu Hypermarket  left side,2023-6-3 13-32-6,0,0,0,0
2300201,si,8/15/2023,22310439,NAS Medical,4095,Dubai United Arab Emirates,2023-6-3 13-32-19,0,0,0,0
2300201,si,8/15/2023,44280001,VAT Output Tax Payable,-195,Dubai United Arab Emirates,2023-6-3 13-32-19,0,0,0,0
2300201,si,8/15/2023,70120001,Credit Sales,-3900,Dubai United Arab Emirates,2023-6-3 13-32-19,0,0,0,0
2300202,si,9/20/2023,22310131,Ali Bin Ali Medical,42746,"SVTA Radio and Hand Pice 1, 2, 3 , 4, 5 to Ali Bin Ali Medical",2023-6-3 13-32-37,0,0,0,0
2300202,si,9/20/2023,44280001,VAT Output Tax Payable,-2036,"SVTA Radio and Hand Pice 1, 2, 3 , 4, 5 to Ali Bin Ali Medical",2023-6-3 13-32-37,0,0,0,0
2300202,si,9/20/2023,70120001,Credit Sales,-40710,"SVTA Radio and Hand Pice 1, 2, 3 , 4, 5 to Ali Bin Ali Medical",2023-6-3 13-32-37,0,0,0,0
2300203,si,11/11/2023,22310093,Women's Medical Center (Dr. Ameena),22134,SPA Slim & SVTA Radio Hand Pice 1 to Women's Medical Center (Dr. Ameena),2023-6-3 13-33-4,0,0,0,0
2300203,si,11/11/2023,44280001,VAT Output Tax Payable,-1054,SPA Slim & SVTA Radio Hand Pice 1 to Women's Medical Center (Dr. Ameena),2023-6-3 13-33-4,0,0,0,0
2300203,si,11/11/2023,70120001,Credit Sales,-21080,SPA Slim & SVTA Radio Hand Pice 1 to Women's Medical Center (Dr. Ameena),2023-6-3 13-33-4,0,0,0,0
2300204,si,11/13/2023,22310131,Ali Bin Ali Medical,6248,DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 13-33-15,0,0,0,0
2300204,si,11/13/2023,44280001,VAT Output Tax Payable,-298,DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 13-33-15,0,0,0,0
2300204,si,11/13/2023,70120001,Credit Sales,-5950,DeodLeaser Hand Piece to Ali Bin Ali Medical,2023-6-3 13-33-15,0,0,0,0
2300205,si,10/26/2023,22310133,Al Samnan Clinic,40446,Hydra-new and Jumia to Al Samnan Clinic,2023-6-3 13-33-32,0,0,0,0
2300205,si,10/26/2023,44280001,VAT Output Tax Payable,-1926,Hydra-new and Jumia to Al Samnan Clinic,2023-6-3 13-33-32,0,0,0,0
2300205,si,10/26/2023,70120001,Credit Sales,-38520,Hydra-new and Jumia to Al Samnan Clinic,2023-6-3 13-33-32,0,0,0,0
2300206,si,8/31/2023,22311852,Zaki Ladies Salon,8537,"Dubai Resort Shop 2, Anatara, The Palm",2023-6-3 13-33-46,0,0,0,0
2300206,si,8/31/2023,44280001,VAT Output Tax Payable,-407,"Dubai Resort Shop 2, Anatara, The Palm",2023-6-3 13-33-46,0,0,0,0
2300206,si,8/31/2023,70120001,Credit Sales,-8130,"Dubai Resort Shop 2, Anatara, The Palm",2023-6-3 13-33-46,0,0,0,0
2300207,si,11/12/2023,22310200,German Clinic FZ LLC,88568,Caviation Laser & Crio Lipo to German Clinic FZ LLC,2023-6-3 13-34-5,0,0,0,0
2300207,si,11/12/2023,44280001,VAT Output Tax Payable,-4218,Caviation Laser & Crio Lipo to German Clinic FZ LLC,2023-6-3 13-34-5,0,0,0,0
2300207,si,11/12/2023,70120001,Credit Sales,-84350,Caviation Laser & Crio Lipo to German Clinic FZ LLC,2023-6-3 13-34-5,0,0,0,0
2300208,si,10/26/2023,22310252,Faith Pharmacy,4127,SVTA Radio Hand Pice 7 & 8 to Faith Pharmacy,2023-6-3 13-34-27,0,0,0,0
2300208,si,10/26/2023,44280001,VAT Output Tax Payable,-197,SVTA Radio Hand Pice 7 & 8 to Faith Pharmacy,2023-6-3 13-34-27,0,0,0,0
2300208,si,10/26/2023,70120001,Credit Sales,-3930,SVTA Radio Hand Pice 7 & 8 to Faith Pharmacy,2023-6-3 13-34-27,0,0,0,0
2300209,si,10/24/2023,22310200,German Clinic FZ LLC,7539,SVTA Radio Hand Pice 3 & 4,2023-6-3 13-34-39,0,0,0,0
2300209,si,10/24/2023,44280001,VAT Output Tax Payable,-359,SVTA Radio Hand Pice 3 & 4,2023-6-3 13-34-39,0,0,0,0
2300209,si,10/24/2023,70120001,Credit Sales,-7180,SVTA Radio Hand Pice 3 & 4,2023-6-3 13-34-39,0,0,0,0
2300210,si,10/27/2023,22310207,Delta Pharmacy,81900,RF Fractional CO2 Laser to Delta Pharmacy,2023-6-3 13-34-52,0,0,0,0
2300210,si,10/27/2023,44280001,VAT Output Tax Payable,-3900,RF Fractional CO2 Laser to Delta Pharmacy,2023-6-3 13-34-52,0,0,0,0
2300210,si,10/27/2023,70120001,Credit Sales,-78000,RF Fractional CO2 Laser to Delta Pharmacy,2023-6-3 13-34-52,0,0,0,0
2300211,si,11/9/2023,22310210,Al Burg Clinic,70077,Microneedling RF & Microneedling RF - HandPiece to Al Burg Clinic,2023-6-3 13-35-7,0,0,0,0
2300211,si,11/9/2023,44280001,VAT Output Tax Payable,-3337,Microneedling RF & Microneedling RF - HandPiece to Al Burg Clinic,2023-6-3 13-35-7,0,0,0,0
2300211,si,11/9/2023,70120001,Credit Sales,-66740,Microneedling RF & Microneedling RF - HandPiece to Al Burg Clinic,2023-6-3 13-35-7,0,0,0,0
2300212,si,11/8/2023,22310210,Al Burg Clinic,10080,SVTA Radio Hand Pice 4 & 5,2023-6-3 13-35-25,0,0,0,0
2300212,si,11/8/2023,44280001,VAT Output Tax Payable,-480,SVTA Radio Hand Pice 4 & 5,2023-6-3 13-35-25,0,0,0,0
2300212,si,11/8/2023,70120001,Credit Sales,-9600,SVTA Radio Hand Pice 4 & 5,2023-6-3 13-35-25,0,0,0,0
2300213,si,10/26/2023,22310269,Flora Beauty Spa,16695,DeodLeaser & DeodLeaser Hand Piece to Flora Beauty Spa,2023-6-3 13-35-42,0,0,0,0
2300213,si,10/26/2023,44280001,VAT Output Tax Payable,-795,DeodLeaser & DeodLeaser Hand Piece to Flora Beauty Spa,2023-6-3 13-35-42,0,0,0,0
2300213,si,10/26/2023,70120001,Credit Sales,-15900,DeodLeaser & DeodLeaser Hand Piece to Flora Beauty Spa,2023-6-3 13-35-42,0,0,0,0
2300214,si,10/28/2023,22310280,Gulf Beauty Salon - Abu Dhabi,64806,SVTA Radio and hand piece to  Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-35-57,0,0,0,0
2300214,si,10/28/2023,44280001,VAT Output Tax Payable,-3086,SVTA Radio and hand piece to  Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-35-57,0,0,0,0
2300214,si,10/28/2023,70120001,Credit Sales,-61720,SVTA Radio and hand piece to  Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-35-57,0,0,0,0
2300215,si,11/16/2023,22310093,Women's Medical Center (Dr. Ameena),106890,1st Floor Office No. 7 Al Mamzar Center Near Al Mulla Plaza Dubai,2023-6-3 13-36-9,0,0,0,0
2300215,si,11/16/2023,44280001,VAT Output Tax Payable,-5090,1st Floor Office No. 7 Al Mamzar Center Near Al Mulla Plaza Dubai,2023-6-3 13-36-9,0,0,0,0
2300215,si,11/16/2023,70120001,Credit Sales,-101800,1st Floor Office No. 7 Al Mamzar Center Near Al Mulla Plaza Dubai,2023-6-3 13-36-9,0,0,0,0
2300216,si,9/20/2023,22310093,Women's Medical Center (Dr. Ameena),39690,Microneedling RF and HandPiece to Women's Medical Center (Dr. Ameena),2023-6-3 13-36-28,0,0,0,0
2300216,si,9/20/2023,44280001,VAT Output Tax Payable,-1890,Microneedling RF and HandPiece to Women's Medical Center (Dr. Ameena),2023-6-3 13-36-28,0,0,0,0
2300216,si,9/20/2023,70120001,Credit Sales,-37800,Microneedling RF and HandPiece to Women's Medical Center (Dr. Ameena),2023-6-3 13-36-28,0,0,0,0
2300217,si,11/17/2023,22310029,Al Jameya Pharmacy,64024,Union Cooperative Society  Ghusais,2023-6-3 13-36-41,0,0,0,0
2300217,si,11/17/2023,44280001,VAT Output Tax Payable,-3049,Union Cooperative Society  Ghusais,2023-6-3 13-36-41,0,0,0,0
2300217,si,11/17/2023,70120001,Credit Sales,-60975,Union Cooperative Society  Ghusais,2023-6-3 13-36-41,0,0,0,0
2300218,si,11/14/2023,22310093,Women's Medical Center (Dr. Ameena),10899,SVTA Radio Hand Pice 3 & 4 to Women's Medical Center (Dr. Ameena),2023-6-3 13-36-56,0,0,0,0
2300218,si,11/14/2023,44280001,VAT Output Tax Payable,-519,SVTA Radio Hand Pice 3 & 4 to Women's Medical Center (Dr. Ameena),2023-6-3 13-36-56,0,0,0,0
2300218,si,11/14/2023,70120001,Credit Sales,-10380,SVTA Radio Hand Pice 3 & 4 to Women's Medical Center (Dr. Ameena),2023-6-3 13-36-56,0,0,0,0
2300219,si,11/10/2023,22310182,Spaces Spa Center,140490,Hydra Fresh & Hydra-new & Jumia to Spaces Spa Center,2023-6-3 13-37-11,0,0,0,0
2300219,si,11/10/2023,44280001,VAT Output Tax Payable,-6690,Hydra Fresh & Hydra-new & Jumia to Spaces Spa Center,2023-6-3 13-37-11,0,0,0,0
2300219,si,11/10/2023,70120001,Credit Sales,-133800,Hydra Fresh & Hydra-new & Jumia to Spaces Spa Center,2023-6-3 13-37-11,0,0,0,0
2300220,si,11/17/2023,22310102,Health & Aesthetic Medical Center,44651,Buheira Corniche - Sharjah United Arab Emirates,2023-6-3 13-37-22,0,0,0,0
2300220,si,11/17/2023,44280001,VAT Output Tax Payable,-2126,Buheira Corniche - Sharjah United Arab Emirates,2023-6-3 13-37-22,0,0,0,0
2300220,si,11/17/2023,70120001,Credit Sales,-42525,Buheira Corniche - Sharjah United Arab Emirates,2023-6-3 13-37-22,0,0,0,0
2300221,si,12/5/2023,22310133,Al Samnan Clinic,33716,Al Wasit Street Samnan Sharjah United Arab Emirates,2023-6-3 13-37-36,0,0,0,0
2300221,si,12/5/2023,44280001,VAT Output Tax Payable,-1606,Al Wasit Street Samnan Sharjah United Arab Emirates,2023-6-3 13-37-36,0,0,0,0
2300221,si,12/5/2023,70120001,Credit Sales,-32110,Al Wasit Street Samnan Sharjah United Arab Emirates,2023-6-3 13-37-36,0,0,0,0
2300222,si,12/11/2023,22310182,Spaces Spa Center,31626,Oasis Center Dubai United Arab Emirates,2023-6-3 13-37-48,0,0,0,0
2300222,si,12/11/2023,44280001,VAT Output Tax Payable,-1506,Oasis Center Dubai United Arab Emirates,2023-6-3 13-37-48,0,0,0,0
2300222,si,12/11/2023,70120001,Credit Sales,-30120,Oasis Center Dubai United Arab Emirates,2023-6-3 13-37-48,0,0,0,0
2300223,si,12/16/2023,22310097,Sahar Pharmacy,67247,Qasimia - behind Al Dewan Al Amere Sharjah United Arab Emirates,2023-6-3 13-38-0,0,0,0,0
2300223,si,12/16/2023,44280001,VAT Output Tax Payable,-3202,Qasimia - behind Al Dewan Al Amere Sharjah United Arab Emirates,2023-6-3 13-38-0,0,0,0,0
2300223,si,12/16/2023,70120001,Credit Sales,-64045,Qasimia - behind Al Dewan Al Amere Sharjah United Arab Emirates,2023-6-3 13-38-0,0,0,0,0
2300224,si,12/1/2023,22310207,Delta Pharmacy,44310,Sharjah United Arab Emirates,2023-6-3 13-38-10,0,0,0,0
2300224,si,12/1/2023,44280001,VAT Output Tax Payable,-2110,Sharjah United Arab Emirates,2023-6-3 13-38-10,0,0,0,0
2300224,si,12/1/2023,70120001,Credit Sales,-42200,Sharjah United Arab Emirates,2023-6-3 13-38-10,0,0,0,0
2300225,si,11/21/2023,22310210,Al Burg Clinic,45098,Entrance 3  1st Floor Al Mazaya Center Dubai United Arab Emirates,2023-6-3 13-38-22,0,0,0,0
2300225,si,11/21/2023,44280001,VAT Output Tax Payable,-2148,Entrance 3  1st Floor Al Mazaya Center Dubai United Arab Emirates,2023-6-3 13-38-22,0,0,0,0
2300225,si,11/21/2023,70120001,Credit Sales,-42950,Entrance 3  1st Floor Al Mazaya Center Dubai United Arab Emirates,2023-6-3 13-38-22,0,0,0,0
2300226,si,10/11/2023,22310200,German Clinic FZ LLC,42105,Crio Lipo and DeodLeaser Hand Piece to German Clinic FZ LLC,2023-6-3 13-38-36,0,0,0,0
2300226,si,10/11/2023,44280001,VAT Output Tax Payable,-2005,Crio Lipo and DeodLeaser Hand Piece to German Clinic FZ LLC,2023-6-3 13-38-36,0,0,0,0
2300226,si,10/11/2023,70120001,Credit Sales,-40100,Crio Lipo and DeodLeaser Hand Piece to German Clinic FZ LLC,2023-6-3 13-38-36,0,0,0,0
2300227,si,11/15/2023,22310133,Al Samnan Clinic,7560,My Ultrasonic to Al Samnan Clinic,2023-6-3 13-38-47,0,0,0,0
2300227,si,11/15/2023,44280001,VAT Output Tax Payable,-360,My Ultrasonic to Al Samnan Clinic,2023-6-3 13-38-47,0,0,0,0
2300227,si,11/15/2023,70120001,Credit Sales,-7200,My Ultrasonic to Al Samnan Clinic,2023-6-3 13-38-47,0,0,0,0
2300228,si,11/12/2023,22310055,Al Noor Pharmacy,12978,SVTA Radio Hand Pice 1 to Al Noor Pharmacy,2023-6-3 13-39-0,0,0,0,0
2300228,si,11/12/2023,44280001,VAT Output Tax Payable,-618,SVTA Radio Hand Pice 1 to Al Noor Pharmacy,2023-6-3 13-39-0,0,0,0,0
2300228,si,11/12/2023,70120001,Credit Sales,-12360,SVTA Radio Hand Pice 1 to Al Noor Pharmacy,2023-6-3 13-39-0,0,0,0,0
2300229,si,11/13/2023,22310097,Sahar Pharmacy,75600,VCA Laser & VCA Leaser Hand Piece to Sahar Pharmacy,2023-6-3 13-39-15,0,0,0,0
2300229,si,11/13/2023,44280001,VAT Output Tax Payable,-3600,VCA Laser & VCA Leaser Hand Piece to Sahar Pharmacy,2023-6-3 13-39-15,0,0,0,0
2300229,si,11/13/2023,70120001,Credit Sales,-72000,VCA Laser & VCA Leaser Hand Piece to Sahar Pharmacy,2023-6-3 13-39-15,0,0,0,0
2300230,si,10/25/2023,22310097,Sahar Pharmacy,68040,Mickcara & My Ultrasonic to Sahar Pharmacy,2023-6-3 13-39-30,0,0,0,0
2300230,si,10/25/2023,44280001,VAT Output Tax Payable,-3240,Mickcara & My Ultrasonic to Sahar Pharmacy,2023-6-3 13-39-30,0,0,0,0
2300230,si,10/25/2023,70120001,Credit Sales,-64800,Mickcara & My Ultrasonic to Sahar Pharmacy,2023-6-3 13-39-30,0,0,0,0
2300231,si,12/6/2023,22310131,Ali Bin Ali Medical,18480,Doha Qatar,2023-6-3 13-39-45,0,0,0,0
2300231,si,12/6/2023,44280001,VAT Output Tax Payable,-880,Doha Qatar,2023-6-3 13-39-45,0,0,0,0
2300231,si,12/6/2023,70120001,Credit Sales,-17600,Doha Qatar,2023-6-3 13-39-45,0,0,0,0
2300232,si,11/10/2023,22310102,Health &amp; Aesthetic Medical Center,110775,VCA Laser & VCA Leaser Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 13-39-58,0,0,0,0
2300232,si,11/10/2023,44280001,VAT Output Tax Payable,-5275,VCA Laser & VCA Leaser Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 13-39-58,0,0,0,0
2300232,si,11/10/2023,70120001,Credit Sales,-105500,VCA Laser & VCA Leaser Hand Piece to Health &amp; Aesthetic Medical Center,2023-6-3 13-39-58,0,0,0,0
2300233,si,10/28/2023,22310200,German Clinic FZ LLC,69090,VCA Laser to VCA Leaser Hand Piece to German Clinic FZ LLC,2023-6-3 13-40-17,0,0,0,0
2300233,si,10/28/2023,44280001,VAT Output Tax Payable,-3290,VCA Laser to VCA Leaser Hand Piece to German Clinic FZ LLC,2023-6-3 13-40-17,0,0,0,0
2300233,si,10/28/2023,70120001,Credit Sales,-65800,VCA Laser to VCA Leaser Hand Piece to German Clinic FZ LLC,2023-6-3 13-40-17,0,0,0,0
2300234,si,10/27/2023,22310280,Gulf Beauty Salon - Abu Dhabi,26040,My Ultrasonic & SPA Slim to Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-40-30,0,0,0,0
2300234,si,10/27/2023,44280001,VAT Output Tax Payable,-1240,My Ultrasonic & SPA Slim to Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-40-30,0,0,0,0
2300234,si,10/27/2023,70120001,Credit Sales,-24800,My Ultrasonic & SPA Slim to Gulf Beauty Salon - Abu Dhabi,2023-6-3 13-40-30,0,0,0,0
2300235,si,11/23/2023,22310252,Faith Pharmacy,22218,Naif Road Near Al Futtaim Mosque Deira Dubai United Arab Emirates,2023-6-3 13-40-42,0,0,0,0
2300235,si,11/23/2023,44280001,VAT Output Tax Payable,-1058,Naif Road Near Al Futtaim Mosque Deira Dubai United Arab Emirates,2023-6-3 13-40-42,0,0,0,0
2300235,si,11/23/2023,70120001,Credit Sales,-21160,Naif Road Near Al Futtaim Mosque Deira Dubai United Arab Emirates,2023-6-3 13-40-42,0,0,0,0
2300236,si,11/24/2023,22310055,Al Noor Pharmacy,14889,Mina,2023-6-3 13-40-55,0,0,0,0
2300236,si,11/24/2023,44280001,VAT Output Tax Payable,-709,Mina,2023-6-3 13-40-55,0,0,0,0
2300236,si,11/24/2023,70120001,Credit Sales,-14180,Mina,2023-6-3 13-40-55,0,0,0,0
2300237,si,12/13/2023,22310200,German Clinic FZ LLC,15960,Al Razi Bldg.#64 District 1 block A 2nd floor 2008 - DHCC Dubai U,2023-6-3 13-41-9,0,0,0,0
2300237,si,12/13/2023,44280001,VAT Output Tax Payable,-760,Al Razi Bldg.#64 District 1 block A 2nd floor 2008 - DHCC Dubai U,2023-6-3 13-41-9,0,0,0,0
2300237,si,12/13/2023,70120001,Credit Sales,-15200,Al Razi Bldg.#64 District 1 block A 2nd floor 2008 - DHCC Dubai U,2023-6-3 13-41-9,0,0,0,0
2300238,si,11/28/2023,22310701,Grace Medical Centre,142800,26th street Abu Dhabi United Arab Emirates,2023-6-3 13-41-40,0,0,0,0
2300238,si,11/28/2023,44280001,VAT Output Tax Payable,-6800,26th street Abu Dhabi United Arab Emirates,2023-6-3 13-41-40,0,0,0,0
2300238,si,11/28/2023,70120001,Credit Sales,-136000,26th street Abu Dhabi United Arab Emirates,2023-6-3 13-41-40,0,0,0,0
2300239,si,12/10/2023,22310747,Marjan Beauty Saloon JLT,130620,Shop# 6 Saba Tower 1 Jumeirah Lakes Towers Dubai United Arab Emir,2023-6-3 13-41-54,0,0,0,0
2300239,si,12/10/2023,44280001,VAT Output Tax Payable,-6220,Shop# 6 Saba Tower 1 Jumeirah Lakes Towers Dubai United Arab Emir,2023-6-3 13-41-54,0,0,0,0
2300239,si,12/10/2023,70120001,Credit Sales,-124400,Shop# 6 Saba Tower 1 Jumeirah Lakes Towers Dubai United Arab Emir,2023-6-3 13-41-54,0,0,0,0
